NAME,YEAR,MONTH,DAY,MINUTE,VALUE
PPT             ,2016,1,8,1365,0
PPT             ,2016,1,8,1380,0
PPT             ,2016,1,8,1395,0
PPT             ,2016,1,8,1410,0
PPT             ,2016,1,8,1425,0
PPT             ,2016,1,9,0,0
PPT             ,2016,1,9,15,0
PPT             ,2016,1,9,30,0
PPT             ,2016,1,9,45,0
PPT             ,2016,1,9,55,0.009000003
PPT             ,2016,1,9,60,0
PPT             ,2016,1,9,75,0
PPT             ,2016,1,9,90,0
PPT             ,2016,1,9,105,0
PPT             ,2016,1,9,120,0
PPT             ,2016,1,9,135,0
PPT             ,2016,1,9,150,0
PPT             ,2016,1,9,165,0
PPT             ,2016,1,9,180,0
PPT             ,2016,1,9,195,0
PPT             ,2016,1,9,210,0
PPT             ,2016,1,9,225,0
PPT             ,2016,1,9,240,0
PPT             ,2016,1,9,250,0.009000003
PPT             ,2016,1,9,255,0
PPT             ,2016,1,9,270,0
PPT             ,2016,1,9,285,0
PPT             ,2016,1,9,300,0
PPT             ,2016,1,9,315,0
PPT             ,2016,1,9,330,0
PPT             ,2016,1,9,345,0
PPT             ,2016,1,9,360,0
PPT             ,2016,1,9,375,0
PPT             ,2016,1,9,390,0
PPT             ,2016,1,9,405,0
PPT             ,2016,1,9,420,0
PPT             ,2016,1,9,435,0
PPT             ,2016,1,9,450,0
PPT             ,2016,1,9,465,0
PPT             ,2016,1,9,480,0
PPT             ,2016,1,9,495,0
PPT             ,2016,1,9,510,0
PPT             ,2016,1,9,525,0
PPT             ,2016,1,9,540,0
PPT             ,2016,1,9,555,0
PPT             ,2016,1,9,570,0
PPT             ,2016,1,9,585,0
PPT             ,2016,1,9,600,0
PPT             ,2016,1,9,615,0
PPT             ,2016,1,9,630,0
PPT             ,2016,1,9,645,0
PPT             ,2016,1,9,660,0
PPT             ,2016,1,9,675,0
PPT             ,2016,1,9,690,0
PPT             ,2016,1,9,705,0
PPT             ,2016,1,9,720,0
PPT             ,2016,1,9,735,0
PPT             ,2016,1,9,750,0
PPT             ,2016,1,9,765,0
PPT             ,2016,1,9,780,0
PPT             ,2016,1,9,795,0
PPT             ,2016,1,9,810,0
PPT             ,2016,1,9,825,0
PPT             ,2016,1,9,840,0
PPT             ,2016,1,9,855,0
PPT             ,2016,1,9,870,0
PPT             ,2016,1,9,885,0
PPT             ,2016,1,9,900,0
PPT             ,2016,1,9,915,0
PPT             ,2016,1,9,930,0
PPT             ,2016,1,9,945,0
PPT             ,2016,1,9,960,0
PPT             ,2016,1,9,975,0
PPT             ,2016,1,9,990,0
PPT             ,2016,1,9,1005,0
PPT             ,2016,1,9,1020,0
PPT             ,2016,1,9,1035,0
PPT             ,2016,1,9,1050,0
PPT             ,2016,1,9,1065,0
PPT             ,2016,1,9,1080,0
PPT             ,2016,1,9,1095,0
PPT             ,2016,1,9,1110,0
PPT             ,2016,1,9,1125,0
PPT             ,2016,1,9,1140,0
PPT             ,2016,1,9,1155,0
PPT             ,2016,1,9,1170,0
PPT             ,2016,1,9,1185,0
PPT             ,2016,1,9,1200,0
PPT             ,2016,1,9,1215,0
PPT             ,2016,1,9,1230,0
PPT             ,2016,1,9,1245,0
PPT             ,2016,1,9,1260,0
PPT             ,2016,1,9,1275,0
PPT             ,2016,1,9,1290,0
PPT             ,2016,1,9,1305,0
PPT             ,2016,1,9,1320,0
PPT             ,2016,1,9,1335,0
PPT             ,2016,1,9,1350,0
PPT             ,2016,1,9,1365,0
PPT             ,2016,1,9,1380,0
PPT             ,2016,1,9,1395,0
PPT             ,2016,1,9,1410,0
PPT             ,2016,1,9,1425,0
PPT             ,2016,1,10,0,0
PPT             ,2016,1,10,15,0
PPT             ,2016,1,10,30,0
PPT             ,2016,1,10,45,0
PPT             ,2016,1,10,60,0
PPT             ,2016,1,10,75,0
PPT             ,2016,1,10,90,0
PPT             ,2016,1,10,105,0
PPT             ,2016,1,10,120,0
PPT             ,2016,1,10,135,0
PPT             ,2016,1,10,150,0
PPT             ,2016,1,10,165,0
PPT             ,2016,1,10,180,0
PPT             ,2016,1,10,195,0
PPT             ,2016,1,10,210,0
PPT             ,2016,1,10,225,0
PPT             ,2016,1,10,240,0
PPT             ,2016,1,10,255,0
PPT             ,2016,1,10,270,0
PPT             ,2016,1,10,285,0
PPT             ,2016,1,10,300,0
PPT             ,2016,1,10,315,0
PPT             ,2016,1,10,330,0
PPT             ,2016,1,10,345,0
PPT             ,2016,1,10,360,0
PPT             ,2016,1,10,375,0
PPT             ,2016,1,10,390,0
PPT             ,2016,1,10,405,0
PPT             ,2016,1,10,420,0
PPT             ,2016,1,10,435,0
PPT             ,2016,1,10,450,0
PPT             ,2016,1,10,465,0
PPT             ,2016,1,10,480,0
PPT             ,2016,1,10,495,0
PPT             ,2016,1,10,510,0
PPT             ,2016,1,10,525,0
PPT             ,2016,1,10,540,0
PPT             ,2016,1,10,555,0
PPT             ,2016,1,10,570,0
PPT             ,2016,1,10,585,0
PPT             ,2016,1,10,600,0
PPT             ,2016,1,10,615,0
PPT             ,2016,1,10,630,0
PPT             ,2016,1,10,645,0
PPT             ,2016,1,10,660,0
PPT             ,2016,1,10,675,0
PPT             ,2016,1,10,690,0
PPT             ,2016,1,10,705,0
PPT             ,2016,1,10,720,0
PPT             ,2016,1,10,735,0
PPT             ,2016,1,10,750,0
PPT             ,2016,1,10,765,0
PPT             ,2016,1,10,780,0
PPT             ,2016,1,10,795,0
PPT             ,2016,1,10,810,0
PPT             ,2016,1,10,825,0
PPT             ,2016,1,10,840,0
PPT             ,2016,1,10,855,0
PPT             ,2016,1,10,870,0
PPT             ,2016,1,10,885,0
PPT             ,2016,1,10,900,0
PPT             ,2016,1,10,915,0
PPT             ,2016,1,10,930,0
PPT             ,2016,1,10,945,0
PPT             ,2016,1,10,960,0
PPT             ,2016,1,10,975,0
PPT             ,2016,1,10,990,0
PPT             ,2016,1,10,1005,0
PPT             ,2016,1,10,1020,0
PPT             ,2016,1,10,1035,0
PPT             ,2016,1,10,1050,0
PPT             ,2016,1,10,1065,0
PPT             ,2016,1,10,1080,0
PPT             ,2016,1,10,1095,0
PPT             ,2016,1,10,1110,0
PPT             ,2016,1,10,1125,0
PPT             ,2016,1,10,1140,0
PPT             ,2016,1,10,1155,0
PPT             ,2016,1,10,1170,0
PPT             ,2016,1,10,1185,0
PPT             ,2016,1,10,1200,0
PPT             ,2016,1,10,1215,0
PPT             ,2016,1,10,1230,0
PPT             ,2016,1,10,1245,0
PPT             ,2016,1,10,1260,0
PPT             ,2016,1,10,1275,0
PPT             ,2016,1,10,1290,0
PPT             ,2016,1,10,1305,0
PPT             ,2016,1,10,1320,0
PPT             ,2016,1,10,1335,0
PPT             ,2016,1,10,1350,0
PPT             ,2016,1,10,1365,0
PPT             ,2016,1,10,1380,0
PPT             ,2016,1,10,1395,0
PPT             ,2016,1,10,1410,0
PPT             ,2016,1,10,1425,0
PPT             ,2016,1,11,0,0
PPT             ,2016,1,11,15,0
PPT             ,2016,1,11,30,0
PPT             ,2016,1,11,45,0
PPT             ,2016,1,11,60,0
PPT             ,2016,1,11,75,0
PPT             ,2016,1,11,90,0
PPT             ,2016,1,11,105,0
PPT             ,2016,1,11,120,0
PPT             ,2016,1,11,135,0
PPT             ,2016,1,11,150,0
PPT             ,2016,1,11,165,0
PPT             ,2016,1,11,180,0
PPT             ,2016,1,11,195,0
PPT             ,2016,1,11,210,0
PPT             ,2016,1,11,225,0
PPT             ,2016,1,11,240,0
PPT             ,2016,1,11,255,0
PPT             ,2016,1,11,270,0
PPT             ,2016,1,11,285,0
PPT             ,2016,1,11,300,0
PPT             ,2016,1,11,315,0
PPT             ,2016,1,11,330,0
PPT             ,2016,1,11,345,0
PPT             ,2016,1,11,360,0
PPT             ,2016,1,11,375,0
PPT             ,2016,1,11,390,0
PPT             ,2016,1,11,405,0
PPT             ,2016,1,11,420,0
PPT             ,2016,1,11,435,0
PPT             ,2016,1,11,450,0
PPT             ,2016,1,11,465,0
PPT             ,2016,1,11,480,0
PPT             ,2016,1,11,495,0
PPT             ,2016,1,11,510,0
PPT             ,2016,1,11,525,0
PPT             ,2016,1,11,540,0
PPT             ,2016,1,11,555,0
PPT             ,2016,1,11,570,0
PPT             ,2016,1,11,585,0
PPT             ,2016,1,11,600,0
PPT             ,2016,1,11,615,0
PPT             ,2016,1,11,630,0
PPT             ,2016,1,11,645,0
PPT             ,2016,1,11,660,0
PPT             ,2016,1,11,675,0
PPT             ,2016,1,11,690,0
PPT             ,2016,1,11,705,0
PPT             ,2016,1,11,720,0
PPT             ,2016,1,11,735,0
PPT             ,2016,1,11,750,0
PPT             ,2016,1,11,765,0
PPT             ,2016,1,11,780,0
PPT             ,2016,1,11,795,0
PPT             ,2016,1,11,810,0
PPT             ,2016,1,11,825,0
PPT             ,2016,1,11,840,0
PPT             ,2016,1,11,855,0
PPT             ,2016,1,11,870,0
PPT             ,2016,1,11,885,0
PPT             ,2016,1,11,900,0
PPT             ,2016,1,11,915,0
PPT             ,2016,1,11,930,0
PPT             ,2016,1,11,945,0
PPT             ,2016,1,11,960,0
PPT             ,2016,1,11,975,0
PPT             ,2016,1,11,990,0
PPT             ,2016,1,11,1005,0
PPT             ,2016,1,11,1020,0
PPT             ,2016,1,11,1035,0
PPT             ,2016,1,11,1050,0
PPT             ,2016,1,11,1065,0
PPT             ,2016,1,11,1080,0
PPT             ,2016,1,11,1095,0
PPT             ,2016,1,11,1110,0
PPT             ,2016,1,11,1125,0
PPT             ,2016,1,11,1140,0
PPT             ,2016,1,11,1155,0
PPT             ,2016,1,11,1170,0
PPT             ,2016,1,11,1185,0
PPT             ,2016,1,11,1200,0
PPT             ,2016,1,11,1215,0
PPT             ,2016,1,11,1230,0
PPT             ,2016,1,11,1245,0
PPT             ,2016,1,11,1260,0
PPT             ,2016,1,11,1275,0
PPT             ,2016,1,11,1290,0
PPT             ,2016,1,11,1305,0
PPT             ,2016,1,11,1320,0
PPT             ,2016,1,11,1335,0
PPT             ,2016,1,11,1350,0
PPT             ,2016,1,11,1365,0
PPT             ,2016,1,11,1380,0
PPT             ,2016,1,11,1395,0
PPT             ,2016,1,11,1410,0
PPT             ,2016,1,11,1425,0
PPT             ,2016,1,12,0,0
PPT             ,2016,1,12,15,0
PPT             ,2016,1,12,30,0
PPT             ,2016,1,12,45,0
PPT             ,2016,1,12,60,0
PPT             ,2016,1,12,75,0
PPT             ,2016,1,12,90,0
PPT             ,2016,1,12,105,0
PPT             ,2016,1,12,120,0
PPT             ,2016,1,12,135,0
PPT             ,2016,1,12,150,0
PPT             ,2016,1,12,165,0
PPT             ,2016,1,12,180,0
PPT             ,2016,1,12,195,0
PPT             ,2016,1,12,210,0
PPT             ,2016,1,12,225,0
PPT             ,2016,1,12,240,0
PPT             ,2016,1,12,255,0
PPT             ,2016,1,12,270,0
PPT             ,2016,1,12,285,0
PPT             ,2016,1,12,300,0
PPT             ,2016,1,12,315,0
PPT             ,2016,1,12,330,0
PPT             ,2016,1,12,345,0
PPT             ,2016,1,12,360,0
PPT             ,2016,1,12,375,0
PPT             ,2016,1,12,390,0
PPT             ,2016,1,12,405,0
PPT             ,2016,1,12,420,0
PPT             ,2016,1,12,435,0
PPT             ,2016,1,12,450,0
PPT             ,2016,1,12,465,0
PPT             ,2016,1,12,480,0
PPT             ,2016,1,12,495,0
PPT             ,2016,1,12,510,0
PPT             ,2016,1,12,525,0
PPT             ,2016,1,12,540,0
PPT             ,2016,1,12,555,0
PPT             ,2016,1,12,570,0
PPT             ,2016,1,12,585,0
PPT             ,2016,1,12,600,0
PPT             ,2016,1,12,615,0
PPT             ,2016,1,12,630,0
PPT             ,2016,1,12,645,0
PPT             ,2016,1,12,660,0
PPT             ,2016,1,12,675,0
PPT             ,2016,1,12,690,0
PPT             ,2016,1,12,705,0
PPT             ,2016,1,12,720,0
PPT             ,2016,1,12,735,0
PPT             ,2016,1,12,750,0
PPT             ,2016,1,12,765,0
PPT             ,2016,1,12,780,0
PPT             ,2016,1,12,795,0
PPT             ,2016,1,12,810,0
PPT             ,2016,1,12,825,0
PPT             ,2016,1,12,840,0
PPT             ,2016,1,12,855,0
PPT             ,2016,1,12,870,0
PPT             ,2016,1,12,885,0
PPT             ,2016,1,12,900,0
PPT             ,2016,1,12,915,0
PPT             ,2016,1,12,930,0
PPT             ,2016,1,12,945,0
PPT             ,2016,1,12,960,0
PPT             ,2016,1,12,975,0
PPT             ,2016,1,12,990,0
PPT             ,2016,1,12,1005,0
PPT             ,2016,1,12,1020,0
PPT             ,2016,1,12,1035,0
PPT             ,2016,1,12,1050,0
PPT             ,2016,1,12,1065,0
PPT             ,2016,1,12,1080,0
PPT             ,2016,1,12,1095,0
PPT             ,2016,1,12,1110,0
PPT             ,2016,1,12,1125,0
PPT             ,2016,1,12,1140,0
PPT             ,2016,1,12,1155,0
PPT             ,2016,1,12,1170,0
PPT             ,2016,1,12,1185,0
PPT             ,2016,1,12,1200,0
PPT             ,2016,1,12,1215,0
PPT             ,2016,1,12,1230,0
PPT             ,2016,1,12,1245,0
PPT             ,2016,1,12,1260,0
PPT             ,2016,1,12,1275,0
PPT             ,2016,1,12,1290,0
PPT             ,2016,1,12,1305,0
PPT             ,2016,1,12,1320,0
PPT             ,2016,1,12,1335,0
PPT             ,2016,1,12,1350,0
PPT             ,2016,1,12,1365,0
PPT             ,2016,1,12,1380,0
PPT             ,2016,1,12,1395,0
PPT             ,2016,1,12,1410,0
PPT             ,2016,1,12,1425,0
PPT             ,2016,1,13,0,0
PPT             ,2016,1,13,15,0
PPT             ,2016,1,13,30,0
PPT             ,2016,1,13,45,0
PPT             ,2016,1,13,60,0
PPT             ,2016,1,13,75,0
PPT             ,2016,1,13,90,0
PPT             ,2016,1,13,105,0
PPT             ,2016,1,13,120,0
PPT             ,2016,1,13,135,0
PPT             ,2016,1,13,150,0
PPT             ,2016,1,13,165,0
PPT             ,2016,1,13,180,0
PPT             ,2016,1,13,195,0
PPT             ,2016,1,13,210,0
PPT             ,2016,1,13,225,0
PPT             ,2016,1,13,240,0
PPT             ,2016,1,13,255,0
PPT             ,2016,1,13,270,0
PPT             ,2016,1,13,285,0
PPT             ,2016,1,13,300,0
PPT             ,2016,1,13,315,0
PPT             ,2016,1,13,330,0
PPT             ,2016,1,13,345,0
PPT             ,2016,1,13,360,0
PPT             ,2016,1,13,375,0
PPT             ,2016,1,13,390,0
PPT             ,2016,1,13,405,0
PPT             ,2016,1,13,420,0
PPT             ,2016,1,13,435,0
PPT             ,2016,1,13,450,0
PPT             ,2016,1,13,465,0
PPT             ,2016,1,13,480,0
PPT             ,2016,1,13,495,0
PPT             ,2016,1,13,510,0
PPT             ,2016,1,13,525,0
PPT             ,2016,1,13,540,0
PPT             ,2016,1,13,555,0
PPT             ,2016,1,13,570,0
PPT             ,2016,1,13,585,0
PPT             ,2016,1,13,600,0
PPT             ,2016,1,13,615,0
PPT             ,2016,1,13,630,0
PPT             ,2016,1,13,645,0
PPT             ,2016,1,13,660,0
PPT             ,2016,1,13,675,0
PPT             ,2016,1,13,690,0
PPT             ,2016,1,13,705,0
PPT             ,2016,1,13,720,0
PPT             ,2016,1,13,735,0
PPT             ,2016,1,13,750,0
PPT             ,2016,1,13,765,0
PPT             ,2016,1,13,780,0
PPT             ,2016,1,13,795,0
PPT             ,2016,1,13,810,0
PPT             ,2016,1,13,825,0
PPT             ,2016,1,13,840,0
PPT             ,2016,1,13,855,0
PPT             ,2016,1,13,870,0
PPT             ,2016,1,13,885,0
PPT             ,2016,1,13,900,0
PPT             ,2016,1,13,915,0
PPT             ,2016,1,13,930,0
PPT             ,2016,1,13,945,0
PPT             ,2016,1,13,960,0
PPT             ,2016,1,13,975,0
PPT             ,2016,1,13,990,0
PPT             ,2016,1,13,1005,0
PPT             ,2016,1,13,1020,0
PPT             ,2016,1,13,1035,0
PPT             ,2016,1,13,1050,0
PPT             ,2016,1,13,1065,0
PPT             ,2016,1,13,1080,0
PPT             ,2016,1,13,1095,0
PPT             ,2016,1,13,1110,0
PPT             ,2016,1,13,1125,0
PPT             ,2016,1,13,1140,0
PPT             ,2016,1,13,1155,0
PPT             ,2016,1,13,1170,0
PPT             ,2016,1,13,1185,0
PPT             ,2016,1,13,1200,0
PPT             ,2016,1,13,1215,0
PPT             ,2016,1,13,1230,0
PPT             ,2016,1,13,1245,0
PPT             ,2016,1,13,1260,0
PPT             ,2016,1,13,1275,0
PPT             ,2016,1,13,1290,0
PPT             ,2016,1,13,1305,0
PPT             ,2016,1,13,1320,0
PPT             ,2016,1,13,1335,0
PPT             ,2016,1,13,1350,0
PPT             ,2016,1,13,1365,0
PPT             ,2016,1,13,1380,0
PPT             ,2016,1,13,1395,0
PPT             ,2016,1,13,1410,0
PPT             ,2016,1,13,1425,0
PPT             ,2016,1,14,0,0
PPT             ,2016,1,14,15,0
PPT             ,2016,1,14,30,0
PPT             ,2016,1,14,45,0
PPT             ,2016,1,14,60,0
PPT             ,2016,1,14,75,0
PPT             ,2016,1,14,90,0
PPT             ,2016,1,14,105,0
PPT             ,2016,1,14,120,0
PPT             ,2016,1,14,135,0
PPT             ,2016,1,14,150,0
PPT             ,2016,1,14,165,0
PPT             ,2016,1,14,180,0
PPT             ,2016,1,14,195,0
PPT             ,2016,1,14,210,0
PPT             ,2016,1,14,225,0
PPT             ,2016,1,14,240,0
PPT             ,2016,1,14,255,0
PPT             ,2016,1,14,270,0
PPT             ,2016,1,14,285,0
PPT             ,2016,1,14,300,0
PPT             ,2016,1,14,315,0
PPT             ,2016,1,14,330,0
PPT             ,2016,1,14,345,0
PPT             ,2016,1,14,360,0
PPT             ,2016,1,14,375,0
PPT             ,2016,1,14,390,0
PPT             ,2016,1,14,405,0
PPT             ,2016,1,14,420,0
PPT             ,2016,1,14,435,0
PPT             ,2016,1,14,450,0
PPT             ,2016,1,14,465,0
PPT             ,2016,1,14,480,0
PPT             ,2016,1,14,495,0
PPT             ,2016,1,14,510,0
PPT             ,2016,1,14,525,0
PPT             ,2016,1,14,540,0
PPT             ,2016,1,14,555,0
PPT             ,2016,1,14,570,0
PPT             ,2016,1,14,585,0
PPT             ,2016,1,14,600,0
PPT             ,2016,1,14,615,0
PPT             ,2016,1,14,630,0
PPT             ,2016,1,14,645,0
PPT             ,2016,1,14,660,0
PPT             ,2016,1,14,675,0
PPT             ,2016,1,14,690,0
PPT             ,2016,1,14,705,0
PPT             ,2016,1,14,720,0
PPT             ,2016,1,14,735,0
PPT             ,2016,1,14,750,0
PPT             ,2016,1,14,765,0
PPT             ,2016,1,14,780,0
PPT             ,2016,1,14,795,0
PPT             ,2016,1,14,810,0
PPT             ,2016,1,14,825,0
PPT             ,2016,1,14,840,0
PPT             ,2016,1,14,855,0
PPT             ,2016,1,14,870,0
PPT             ,2016,1,14,885,0
PPT             ,2016,1,14,900,0
PPT             ,2016,1,14,915,0
PPT             ,2016,1,14,930,0
PPT             ,2016,1,14,945,0
PPT             ,2016,1,14,960,0
PPT             ,2016,1,14,975,0
PPT             ,2016,1,14,990,0
PPT             ,2016,1,14,1005,0
PPT             ,2016,1,14,1020,0
PPT             ,2016,1,14,1035,0
PPT             ,2016,1,14,1050,0
PPT             ,2016,1,14,1065,0
PPT             ,2016,1,14,1080,0
PPT             ,2016,1,14,1095,0
PPT             ,2016,1,14,1110,0
PPT             ,2016,1,14,1125,0
PPT             ,2016,1,14,1140,0
PPT             ,2016,1,14,1155,0
PPT             ,2016,1,14,1170,0
PPT             ,2016,1,14,1185,0
PPT             ,2016,1,14,1200,0
PPT             ,2016,1,14,1215,0
PPT             ,2016,1,14,1230,0
PPT             ,2016,1,14,1245,0
PPT             ,2016,1,14,1260,0
PPT             ,2016,1,14,1275,0
PPT             ,2016,1,14,1290,0
PPT             ,2016,1,14,1305,0
PPT             ,2016,1,14,1320,0
PPT             ,2016,1,14,1335,0
PPT             ,2016,1,14,1350,0
PPT             ,2016,1,14,1365,0
PPT             ,2016,1,14,1380,0
PPT             ,2016,1,14,1395,0
PPT             ,2016,1,14,1410,0
PPT             ,2016,1,14,1425,0
PPT             ,2016,1,15,0,0
PPT             ,2016,1,15,15,0
PPT             ,2016,1,15,30,0
PPT             ,2016,1,15,45,0
PPT             ,2016,1,15,60,0
PPT             ,2016,1,15,75,0
PPT             ,2016,1,15,90,0
PPT             ,2016,1,15,105,0
PPT             ,2016,1,15,120,0
PPT             ,2016,1,15,135,0
PPT             ,2016,1,15,150,0
PPT             ,2016,1,15,165,0
PPT             ,2016,1,15,180,0
PPT             ,2016,1,15,195,0
PPT             ,2016,1,15,210,0
PPT             ,2016,1,15,225,0
PPT             ,2016,1,15,240,0
PPT             ,2016,1,15,255,0
PPT             ,2016,1,15,270,0
PPT             ,2016,1,15,285,0
PPT             ,2016,1,15,300,0
PPT             ,2016,1,15,315,0
PPT             ,2016,1,15,330,0
PPT             ,2016,1,15,345,0
PPT             ,2016,1,15,360,0
PPT             ,2016,1,15,375,0
PPT             ,2016,1,15,390,0
PPT             ,2016,1,15,405,0
PPT             ,2016,1,15,420,0
PPT             ,2016,1,15,435,0
PPT             ,2016,1,15,450,0
PPT             ,2016,1,15,465,0
PPT             ,2016,1,15,480,0
PPT             ,2016,1,15,495,0
PPT             ,2016,1,15,510,0
PPT             ,2016,1,15,525,0
PPT             ,2016,1,15,540,0
PPT             ,2016,1,15,555,0
PPT             ,2016,1,15,570,0
PPT             ,2016,1,15,585,0
PPT             ,2016,1,15,600,0
PPT             ,2016,1,15,615,0
PPT             ,2016,1,15,630,0
PPT             ,2016,1,15,645,0
PPT             ,2016,1,15,660,0
PPT             ,2016,1,15,675,0
PPT             ,2016,1,15,690,0
PPT             ,2016,1,15,705,0
PPT             ,2016,1,15,720,0
PPT             ,2016,1,15,735,0
PPT             ,2016,1,15,750,0
PPT             ,2016,1,15,765,0
PPT             ,2016,1,15,780,0
PPT             ,2016,1,15,795,0
PPT             ,2016,1,15,810,0
PPT             ,2016,1,15,825,0
PPT             ,2016,1,15,840,0
PPT             ,2016,1,15,855,0
PPT             ,2016,1,15,870,0
PPT             ,2016,1,15,885,0
PPT             ,2016,1,15,900,0
PPT             ,2016,1,15,915,0
PPT             ,2016,1,15,930,0
PPT             ,2016,1,15,945,0
PPT             ,2016,1,15,960,0
PPT             ,2016,1,15,975,0
PPT             ,2016,1,15,990,0
PPT             ,2016,1,15,1005,0
PPT             ,2016,1,15,1020,0
PPT             ,2016,1,15,1035,0
PPT             ,2016,1,15,1050,0
PPT             ,2016,1,15,1065,0
PPT             ,2016,1,15,1080,0
PPT             ,2016,1,15,1095,0
PPT             ,2016,1,15,1110,0
PPT             ,2016,1,15,1125,0
PPT             ,2016,1,15,1140,0
PPT             ,2016,1,15,1155,0
PPT             ,2016,1,15,1170,0
PPT             ,2016,1,15,1185,0
PPT             ,2016,1,15,1200,0
PPT             ,2016,1,15,1215,0
PPT             ,2016,1,15,1230,0
PPT             ,2016,1,15,1245,0
PPT             ,2016,1,15,1260,0
PPT             ,2016,1,15,1275,0
PPT             ,2016,1,15,1290,0
PPT             ,2016,1,15,1305,0
PPT             ,2016,1,15,1320,0
PPT             ,2016,1,15,1335,0
PPT             ,2016,1,15,1350,0
PPT             ,2016,1,15,1365,0
PPT             ,2016,1,15,1380,0
PPT             ,2016,1,15,1395,0
PPT             ,2016,1,15,1410,0
PPT             ,2016,1,15,1425,0
PPT             ,2016,1,16,0,0
PPT             ,2016,1,16,15,0
PPT             ,2016,1,16,30,0
PPT             ,2016,1,16,45,0
PPT             ,2016,1,16,60,0
PPT             ,2016,1,16,75,0
PPT             ,2016,1,16,90,0
PPT             ,2016,1,16,105,0
PPT             ,2016,1,16,120,0
PPT             ,2016,1,16,135,0
PPT             ,2016,1,16,150,0
PPT             ,2016,1,16,165,0
PPT             ,2016,1,16,180,0
PPT             ,2016,1,16,195,0
PPT             ,2016,1,16,210,0
PPT             ,2016,1,16,225,0
PPT             ,2016,1,16,240,0
PPT             ,2016,1,16,255,0
PPT             ,2016,1,16,270,0
PPT             ,2016,1,16,285,0
PPT             ,2016,1,16,300,0
PPT             ,2016,1,16,315,0
PPT             ,2016,1,16,330,0
PPT             ,2016,1,16,345,0
PPT             ,2016,1,16,360,0
PPT             ,2016,1,16,375,0
PPT             ,2016,1,16,390,0
PPT             ,2016,1,16,405,0
PPT             ,2016,1,16,420,0
PPT             ,2016,1,16,435,0
PPT             ,2016,1,16,450,0
PPT             ,2016,1,16,465,0
PPT             ,2016,1,16,480,0
PPT             ,2016,1,16,495,0
PPT             ,2016,1,16,510,0
PPT             ,2016,1,16,525,0
PPT             ,2016,1,16,540,0
PPT             ,2016,1,16,555,0
PPT             ,2016,1,16,570,0
PPT             ,2016,1,16,585,0
PPT             ,2016,1,16,600,0
PPT             ,2016,1,16,615,0
PPT             ,2016,1,16,630,0
PPT             ,2016,1,16,645,0
PPT             ,2016,1,16,660,0
PPT             ,2016,1,16,675,0
PPT             ,2016,1,16,690,0
PPT             ,2016,1,16,705,0
PPT             ,2016,1,16,720,0
PPT             ,2016,1,16,735,0
PPT             ,2016,1,16,750,0
PPT             ,2016,1,16,765,0
PPT             ,2016,1,16,780,0
PPT             ,2016,1,16,795,0
PPT             ,2016,1,16,810,0
PPT             ,2016,1,16,825,0
PPT             ,2016,1,16,840,0
PPT             ,2016,1,16,855,0
PPT             ,2016,1,16,870,0
PPT             ,2016,1,16,885,0
PPT             ,2016,1,16,900,0
PPT             ,2016,1,16,915,0
PPT             ,2016,1,16,930,0
PPT             ,2016,1,16,945,0
PPT             ,2016,1,16,960,0
PPT             ,2016,1,16,975,0
PPT             ,2016,1,16,990,0
PPT             ,2016,1,16,1005,0
PPT             ,2016,1,16,1020,0
PPT             ,2016,1,16,1035,0
PPT             ,2016,1,16,1050,0
PPT             ,2016,1,16,1065,0
PPT             ,2016,1,16,1080,0
PPT             ,2016,1,16,1095,0
PPT             ,2016,1,16,1110,0
PPT             ,2016,1,16,1125,0
PPT             ,2016,1,16,1140,0
PPT             ,2016,1,16,1155,0
PPT             ,2016,1,16,1170,0
PPT             ,2016,1,16,1185,0
PPT             ,2016,1,16,1200,0
PPT             ,2016,1,16,1215,0
PPT             ,2016,1,16,1230,0
PPT             ,2016,1,16,1245,0
PPT             ,2016,1,16,1260,0
PPT             ,2016,1,16,1275,0
PPT             ,2016,1,16,1290,0
PPT             ,2016,1,16,1305,0
PPT             ,2016,1,16,1320,0
PPT             ,2016,1,16,1335,0
PPT             ,2016,1,16,1350,0
PPT             ,2016,1,16,1365,0
PPT             ,2016,1,16,1380,0
PPT             ,2016,1,16,1395,0
PPT             ,2016,1,16,1410,0
PPT             ,2016,1,16,1425,0
PPT             ,2016,1,17,0,0
PPT             ,2016,1,17,15,0
PPT             ,2016,1,17,30,0
PPT             ,2016,1,17,45,0
PPT             ,2016,1,17,60,0
PPT             ,2016,1,17,75,0
PPT             ,2016,1,17,90,0
PPT             ,2016,1,17,105,0
PPT             ,2016,1,17,120,0
PPT             ,2016,1,17,135,0
PPT             ,2016,1,17,150,0
PPT             ,2016,1,17,165,0
PPT             ,2016,1,17,180,0
PPT             ,2016,1,17,195,0
PPT             ,2016,1,17,210,0
PPT             ,2016,1,17,225,0
PPT             ,2016,1,17,240,0
PPT             ,2016,1,17,255,0
PPT             ,2016,1,17,270,0
PPT             ,2016,1,17,285,0
PPT             ,2016,1,17,300,0
PPT             ,2016,1,17,315,0
PPT             ,2016,1,17,330,0
PPT             ,2016,1,17,345,0
PPT             ,2016,1,17,360,0
PPT             ,2016,1,17,375,0
PPT             ,2016,1,17,390,0
PPT             ,2016,1,17,405,0
PPT             ,2016,1,17,420,0
PPT             ,2016,1,17,435,0
PPT             ,2016,1,17,450,0
PPT             ,2016,1,17,465,0
